"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)"
Mar 17 2015 00:50:00.000000000,27.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-45.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-40.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-35.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-30.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-25.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-20.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-15.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-10.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,-5.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,0.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,5.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,10.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,15.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,20.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,25.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,30.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,35.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,40.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,45.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,50.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,55.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,60.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,65.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,70.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,75.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,80.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,85.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,90.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,95.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,100.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,105.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,110.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,115.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,120.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,125.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,130.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,135.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,140.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,145.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,150.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,155.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,160.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,165.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,170.0,120.0
Mar 17 2015 00:50:00.000000000,27.5,175.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-180.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-175.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-170.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-165.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-160.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-155.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-150.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-145.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-140.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-135.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-130.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-125.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-120.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-115.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-110.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-105.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-100.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-95.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-45.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-40.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-35.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-30.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-25.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-20.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-15.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-10.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,-5.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,0.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,5.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,10.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,15.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,20.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,25.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,30.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,35.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,40.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,45.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,50.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,55.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,60.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,65.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,70.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,75.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,80.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,85.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,90.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,95.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,100.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,105.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,110.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,115.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,120.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,125.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,130.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,135.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,140.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,145.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,150.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,155.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,160.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,165.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,170.0,120.0
Mar 17 2015 00:50:00.000000000,22.5,175.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-180.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-175.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-170.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-165.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-160.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-155.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-150.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-145.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-140.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-135.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-130.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-125.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-120.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-115.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-110.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-105.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-100.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-95.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-45.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-40.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-35.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-30.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-25.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-20.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-15.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-10.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,-5.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,0.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,5.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,10.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,15.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,20.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,25.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,30.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,35.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,40.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,45.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,50.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,55.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,60.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,65.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,70.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,75.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,80.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,85.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,90.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,95.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,100.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,105.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,110.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,115.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,120.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,125.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,130.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,135.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,140.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,145.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,150.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,155.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,160.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,165.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,170.0,120.0
Mar 17 2015 00:50:00.000000000,17.5,175.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-180.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-175.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-170.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-165.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-160.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-155.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-150.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-145.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-140.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-135.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-130.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-125.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-120.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-115.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-110.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-105.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-100.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-95.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-45.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-40.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-35.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-30.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-25.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-20.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-15.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-10.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,-5.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,0.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,5.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,10.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,15.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,20.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,25.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,30.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,35.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,40.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,45.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,50.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,55.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,60.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,65.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,70.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,75.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,80.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,85.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,90.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,95.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,100.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,105.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,110.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,115.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,120.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,125.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,130.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,135.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,140.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,145.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,150.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,155.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,160.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,165.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,170.0,120.0
Mar 17 2015 00:50:00.000000000,12.5,175.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-180.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-175.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-170.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-165.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-160.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-155.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-150.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-145.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-140.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-135.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-130.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-125.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-120.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-115.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-110.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-105.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-100.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-95.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-45.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-40.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-35.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-30.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-25.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-20.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-15.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-10.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,-5.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,0.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,5.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,10.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,15.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,20.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,25.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,30.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,35.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,40.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,45.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,50.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,55.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,60.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,65.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,70.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,75.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,80.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,85.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,90.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,95.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,100.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,105.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,110.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,115.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,120.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,125.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,130.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,135.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,140.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,145.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,150.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,155.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,160.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,165.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,170.0,120.0
Mar 17 2015 00:50:00.000000000,7.5,175.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-180.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-175.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-170.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-165.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-160.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-155.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-150.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-145.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-140.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-135.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-130.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-125.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-120.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-115.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-110.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-105.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-100.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-95.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-45.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-40.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-35.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-30.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-25.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-20.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-15.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-10.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,-5.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,0.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,5.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,10.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,15.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,20.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,25.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,30.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,35.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,40.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,45.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,50.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,55.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,60.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,65.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,70.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,75.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,80.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,85.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,90.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,95.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,100.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,105.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,110.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,115.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,120.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,125.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,130.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,135.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,140.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,145.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,150.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,155.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,160.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,165.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,170.0,120.0
Mar 17 2015 00:50:00.000000000,2.5,175.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-180.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-175.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-170.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-165.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-160.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-155.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-150.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-145.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-140.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-135.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-130.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-125.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-120.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-115.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-110.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-105.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-100.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-95.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-90.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-85.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-80.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-75.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-70.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-65.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-60.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-55.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-50.0,120.0
Mar 17 2015 00:50:00.000000000,-2.5,-45.0,120.0
